index,Year_UTC,Month_UTC,Day_UTC,hour,minute,second,Station_ID,bottle,Niskin_ID,Latitude,Longitude,Depth,CTDPRES,CTDSAL_PSS78,CTDTEMP_ITS90,oxygen,phosphate,nitrite,silicate,nitrate,density,TA,DIC,TA_ONLY,DIC_ONLY,Cast_number,Time_UTC,TA_flag,DIC_flag,TA_ONLY_flag,DIC_ONLY_flag
468,2022.0,3.0,11.0,13,35,43,24,40668,24.0,-31.43004,-116.0003,1001.8,1011.2,34.3146,4.4961,192.72,2.244445322260918,,29.013632979492137,31.07926528739792,1.023415441319881,2292.4997076180334,2204.9096995056766,,,1,13:35:43,2,2,2,2
473,2022.0,3.0,11.0,17,02,19,24,40673,5.0,-31.43007,-116.0002,599.9,604.9,34.3191,6.5357,245.39,1.6298312220620357,,6.481217323703526,22.24993210885768,1.0234188530820227,2273.110994748825,2150.6424170457567,,,4,17:02:19,2,2,2,2
479,2022.0,3.0,11.0,17,11,20,24,40679,11.0,-31.43004,-116.00012,231.1,232.8,34.921,15.4575,223.58,0.3789524079549467,0.0507874361176732,,1.5880840601410908,1.0238752726071316,2296.8732593531304,2085.9435415163603,,,4,17:11:20,2,2,2,2
488,2022.0,3.0,11.0,17,21,31,24,40688,20.0,-31.4301,-116.00016,7.4,7.5,35.7428,25.2598,210.88,0.1132261084357112,,,,1.024498692065035,2357.046854712266,2055.7807940211574,,,4,17:21:31,2,2,2,2
493,2022.0,3.0,12.0,08,31,54,25,40693,1.0,-31.43,-119.00008,3492.0,3545.9,34.6873,1.6961,169.38,2.4186819775199124,,120.0031602957951,34.67721789983012,1.0236980400949036,2393.7698964556503,2303.7884433236004,,,2,08:31:54,2,2,2,2
498,2022.0,3.0,12.0,08,57,43,25,40698,6.0,-31.42998,-119.00002,2295.3,2324.1,34.6581,1.8913,158.49,2.52423643772992,,116.14906664460128,35.37545438061671,1.0236758971452875,2383.7895127199818,2316.189783998024,,,2,08:57:43,2,2,2,2
503,2022.0,3.0,12.0,09,18,45,25,40703,11.0,-31.43002,-119.0001,1347.9,1361.7,34.493,2.9831,162.21,2.496212436553665,,68.49978182547441,35.551731645303846,1.023550705294738,2331.0378695389427,2256.1087357602823,,,2,09:18:45,2,2,2,2
508,2022.0,3.0,12.0,09,39,32,25,40708,16.0,-31.43004,-119.0001,401.2,404.4,34.3361,7.634,232.92,1.5213520707290349,,4.307077667163511,21.444517595562058,1.0234317420384373,2240.326498538487,2168.104371387068,,,2,09:39:32,2,2,2,2
510,2022.0,3.0,12.0,09,44,34,25,40710,18.0,-31.42994,-119.0001,202.1,203.6,34.6404,13.4648,224.48,0.6427899977139072,,,6.929041723077118,1.0236624750543528,2279.506811308481,2100.9402734178616,,,2,09:44:34,2,2,2,2
512,2022.0,3.0,12.0,09,47,08,25,40712,20.0,-31.42998,-119.0001,102.2,103.0,34.932,16.7548,250.93,0.1826379455654263,,,,1.0238836153192001,2295.4393230765586,2051.2991655909923,,,2,09:47:08,2,2,2,2
516,2022.0,3.0,12.0,09,52,06,25,40716,24.0,-31.42996,-119.00002,8.1,8.2,35.1545,24.7759,215.03,0.1230405815770576,,,,1.0240523767444074,2307.0894031674547,2042.826167839788,,,2,09:52:06,2,2,2,2
517,2022.0,3.0,13.0,03,54,56,26,40717,1.0,-31.43008,-122.00022,3492.3,3546.1,34.6902,1.6504,170.58,2.424537872370484,,122.85627684620908,33.6621978573275,1.0237002392432566,2392.7346346261006,2301.3168893034376,,,2,03:54:56,2,2,2,2
527,2022.0,3.0,13.0,04,42,43,26,40727,11.0,-31.43002,-121.99992,1348.2,1362.0,34.4852,3.0466,163.59,2.514789799743048,,67.40203321463603,34.81137348665289,1.0235447910051974,2349.260373111046,2253.91130098574,,,2,04:42:43,2,2,2,2
532,2022.0,3.0,13.0,05,02,40,26,40732,16.0,-31.43008,-122.00001,400.4,403.6,34.4181,8.737,224.83,1.3561389872416012,,3.2496529334045863,18.30983041852133,1.0234939140148196,2300.295705244213,2166.492421742085,,,2,05:02:40,2,2,2,2
536,2022.0,3.0,13.0,05,11,33,26,40736,20.0,-31.43002,-122.0,103.0,103.8,35.1053,17.7901,249.92,0.1396463840182678,,,,1.0240150577854812,2329.555557604301,2055.7926338087627,,,2,05:11:33,2,2,2,2
540,2022.0,3.0,13.0,05,17,27,26,40740,24.0,-31.43,-122.0,7.5,7.5,35.4355,25.1778,211.6,0.0761521275405983,,,,1.0242655395073044,2344.517482087956,2037.7764034926468,,,2,05:17:27,2,2,2,2
541,2022.0,3.0,13.0,23,00,18,27,40741,1.0,-31.42956,-125.00012,3492.6,3546.5,34.6912,1.6174,172.2,2.4196518376724083,,122.90600507230712,34.078310056132274,1.0237009975711042,2397.514531407564,2300.512755842601,,,2,23:00:18,2,2,2,2
546,2022.0,3.0,13.0,23,26,12,27,40746,6.0,-31.42954,-125.00002,2294.9,2323.7,34.6601,1.8833,158.48,2.5300939193834084,,119.18207665654572,34.841053949316084,1.0236774137741063,2415.7530494174543,2297.7999322850783,,,2,23:26:12,2,2,2,2
551,2022.0,3.0,13.0,23,47,15,27,40751,11.0,-31.42954,-124.99998,1349.9,1363.8,34.4732,3.0714,168.46,2.4825709738231585,,64.6142586988566,34.39547860426773,1.0235356921485554,2349.168325946181,2249.138557142448,,,2,23:47:15,2,2,2,2
556,2022.0,3.0,14.0,00,07,53,27,40756,16.0,-31.42951,-125.00002,402.3,405.5,34.3993,8.2405,229.66,1.4304143576514128,,3.8740388853059096,19.70337154125573,1.0234796597006557,2230.60621039536,2142.5543100909063,,,2,00:07:53,2,2,2,2
564,2022.0,3.0,14.0,00,21,18,27,40764,24.0,-31.42956,-124.99992,8.1,8.2,35.4643,24.9809,211.43,0.0663876181130656,,,0.0273360780465564,1.0242873887143873,2332.931255183822,2038.8541502174144,,,2,00:21:18,2,2,2,2
565,2022.0,3.0,14.0,18,15,00,28,40765,1.0,-31.43,-127.99992,997.1,1006.5,34.3206,4.5541,200.7,2.137929706920657,,28.530808735089696,30.70098326848585,1.0234199903379713,2317.474976678984,2198.006549947724,,,2,18:15:00,2,2,2,2
570,2022.0,3.0,14.0,18,23,32,28,40770,6.0,-31.42998,-128.00006,600.0,605.1,34.335,6.5819,244.04,1.6210180745582636,,7.563773909075055,23.29419583934237,1.0234309080434447,2299.8667473557,2152.146835263351,,,2,18:23:32,2,2,2,2
576,2022.0,3.0,14.0,18,32,11,28,40776,12.0,-31.43006,-127.99994,201.1,202.6,34.7701,14.2009,231.92,0.4219735576194664,0.1670311998910388,0.2666638454400795,3.233177027130634,1.0237608309797823,2285.4883319750224,2088.002681061992,,,2,18:32:11,2,2,2,2
585,2022.0,3.0,14.0,18,40,37,28,40785,21.0,-31.42998,-128.00004,7.1,7.2,35.3864,24.5621,213.08,0.084942000538015,,0.1113033110498128,,1.024228290468199,2344.781231488589,2062.540824995663,,,2,18:40:37,2,2,2,2
593,2022.0,3.0,15.0,03,20,45,28,40793,5.0,-31.43,-128.00002,3491.4,3545.2,34.6906,1.6225,171.07,2.445050965495824,,121.95656327976712,34.33718996729673,1.0237005425743446,2390.374202409409,2290.702969438832,,,4,03:20:45,2,2,2,2
604,2022.0,3.0,15.0,04,03,26,28,40804,16.0,-31.43,-127.99984,1997.9,2021.5,34.6392,2.0796,154.65,2.5252486643674468,0.0048844268169583,111.48997275316364,35.32808228169607,1.023661565086906,2397.1853830371497,2309.2077748563856,,,4,04:03:26,2,2,2,2
613,2022.0,3.0,15.0,18,40,20,29,40813,1.0,-31.43016,-131.00058,4090.3,4159.2,34.7032,1.5105,182.41,2.403024065030852,0.010745229559081,121.33220166399067,33.97641586581426,1.02371009753846,2373.196017183249,2290.525894034336,,,2,18:40:20,2,2,2,2
618,2022.0,3.0,15.0,19,16,36,29,40818,6.0,-31.43018,-131.00052,2295.7,2324.5,34.656,1.9238,156.51,2.552569687484065,0.0078149856486308,119.05056075162476,35.598236502719786,1.0236743046868577,2416.378166354971,2303.4189253545314,,,2,19:16:36,2,2,2,2
623,2022.0,3.0,15.0,19,37,13,29,40823,11.0,-31.42998,-131.00052,1348.1,1362.0,34.4906,2.9576,169.21,2.451275200938148,,68.81058735642675,34.67054725216902,1.0235488855105943,2340.6085754120327,2253.801099816645,,,2,19:37:13,2,2,2,2
628,2022.0,3.0,15.0,19,57,48,29,40828,16.0,-31.43008,-131.00052,402.1,405.3,34.4159,8.5137,227.32,1.3854526066146535,,4.184692182038479,19.31035635904938,1.0234922459490516,2273.0393571277423,2142.729397395556,,,2,19:57:48,2,2,2,2
630,2022.0,3.0,15.0,20,03,26,29,40830,18.0,-31.43012,-131.00058,152.4,153.6,35.0617,16.1819,230.26,0.2382854415479545,0.0332037090681575,0.1191427207739772,0.4521563911340284,1.0239819873800198,2304.910181249676,2077.043698417512,,,2,20:03:26,2,2,2,2
636,2022.0,3.0,15.0,20,10,21,29,40836,24.0,-31.42998,-131.00038,7.7,7.8,35.4944,24.153,213.71,0.0839589393316377,,,,1.0243102245527436,2336.5033086875937,2051.043245830823,,,2,20:10:21,2,2,2,2
639,2022.0,2.0,24.0,00,51,06,03,40041,3.0,-32.96732,-71.8639,823.2,830.7,34.3906,4.9001,125.54,2.5804294168539665,0.0068394569927973,40.00007568973288,36.86955851760107,1.0234730633399307,2296.690690053275,2244.7857707816584,,,1,00:51:06,2,2,2,2
640,2022.0,2.0,24.0,00,55,34,03,40042,4.0,-32.96736,-71.8639,599.1,604.2,34.3891,6.3901,123.42,2.430941129599436,0.0058623982225066,23.342115589280755,34.83632437087551,1.0234719260395937,2278.7535037853368,2228.382109491787,,,1,00:55:34,2,2,2,2
645,2022.0,2.0,24.0,01,03,29,03,40047,9.0,-32.96738,-71.86384,298.7,301.1,34.649,9.9222,7.37,2.8124325439450395,0.018560687160457,27.62807127747607,30.63490259747012,1.0236689965056318,2283.881812631666,2293.114113553472,,,1,01:03:29,2,2,2,2
648,2022.0,2.0,24.0,01,08,36,03,40050,12.0,-32.96734,-71.86388,101.7,102.5,34.6902,11.6347,5.75,2.8006245286406832,0.0302823021931849,25.63348038230212,23.467807351260472,1.0237002392432566,2287.607696687264,2291.915826822298,,,1,01:08:36,2,2,2,2
654,2022.0,2.0,24.0,01,14,56,03,40056,18.0,-32.96726,-71.864,7.2,7.2,34.2842,15.6591,318.22,0.2003141721231163,0.117257076364751,,0.4924797207319544,1.0233923931952436,2285.0283075599,2026.0449362836707,,,1,01:14:56,2,2,2,2
656,2022.0,3.0,16.0,14,06,03,30,40837,1.0,-31.42996,-134.00004,4141.2,4211.4,34.7097,1.4124,187.36,2.318027906281007,,116.27259236604644,32.96815922333923,1.0237150267130257,2384.1153984741086,2284.616971949643,,,2,14:06:03,2,2,2,2
661,2022.0,3.0,16.0,14,43,12,30,40842,6.0,-31.42998,-133.99992,2295.7,2324.6,34.6564,1.9208,156.01,2.530100854049233,,118.70764308199024,35.3315396483601,1.0236746080121284,2392.3389118274904,2308.960212872632,,,2,14:43:12,2,2,2,2
666,2022.0,3.0,16.0,15,04,30,30,40847,11.0,-31.43006,-133.99994,1348.4,1362.3,34.4868,2.965,170.66,2.445420127431493,,67.89045115265162,34.44691284577689,1.0235460041906932,2337.8727646686148,2249.953878821521,,,2,15:04:30,2,2,2,2
670,2022.0,3.0,16.0,15,25,53,30,40851,15.0,-31.43006,-133.99998,400.9,404.1,34.4427,8.7413,226.16,1.351229135549702,,4.040986048180454,18.39938328320462,1.023512566162491,2285.0874828300125,2146.1471818778086,,,2,15:25:53,2,2,2,2
674,2022.0,3.0,16.0,15,34,46,30,40855,19.0,-31.43004,-133.99992,102.1,102.8,35.1972,17.5022,242.64,0.1230366900859115,,0.1777196634574277,,1.0240847661946961,2304.5717349705315,2060.33503202819,,,2,15:34:46,2,2,2,2
678,2022.0,3.0,16.0,15,40,59,30,40859,23.0,-31.43008,-133.99998,8.3,8.3,35.4938,24.2068,214.06,0.0595522973863066,,0.1796331593291873,,1.0243097693494896,2321.705639009865,2046.1881190728147,,,2,15:40:59,2,2,2,2
682,2022.0,3.0,17.0,18,42,24,31,40863,3.0,-31.42988,-137.99994,599.1,604.2,34.3711,6.9505,244.04,1.5408542127346985,,6.594308866040887,21.79473308133176,1.023458278509782,2285.996347619732,2148.4724527467083,,,2,18:42:24,2,2,2,2
687,2022.0,3.0,17.0,18,51,52,31,40868,8.0,-31.42996,-137.9999,250.8,252.7,34.9138,13.5031,210.53,0.6358230239834886,,0.9962204062414106,7.513650573740364,1.0238698119508576,2316.341260462126,2111.499675634079,,,2,18:51:52,2,2,2,2
695,2022.0,3.0,17.0,19,01,57,31,40876,16.0,-31.43008,-138.00002,6.6,6.7,35.3311,23.456,215.45,0.0507720109255558,,0.1435285693472445,,1.0241863391277657,2339.0408357537144,2045.590650358491,,,2,19:01:57,2,2,2,2
714,2022.0,3.0,18.0,06,52,28,31,40895,15.0,-31.43016,-137.99998,1797.3,1817.7,34.6106,2.3061,155.61,2.4920873595757578,,101.1586225339356,35.44703639443605,1.0236398777104954,2373.717262156624,2287.6717850183973,,,4,06:52:28,2,2,2,2
724,2022.0,3.0,18.0,21,01,45,32,40905,1.0,-31.42994,-140.99976,4488.4,4568.1,34.7161,1.3234,194.99,2.3033644709867733,,118.15927614058612,33.071546874354624,1.0237198800717024,2373.603532065743,2274.8426719859067,,,2,21:01:45,2,2,2,2
729,2022.0,3.0,18.0,21,43,47,32,40910,6.0,-31.42988,-140.9999,2294.9,2323.7,34.6583,1.9147,154.98,2.544750366127161,,119.7507748107732,35.68804803290733,1.0236760488080927,2343.5323697952563,2310.0907709830963,,,2,21:43:47,2,2,2,2
734,2022.0,3.0,18.0,22,05,33,32,40915,11.0,-31.42996,-140.99998,1349.3,1363.1,34.4652,3.111,172.0,2.429827076958936,,63.55946943770149,34.817751323516525,1.0235296262780227,2347.306301701465,2243.459677894671,,,2,22:05:33,2,2,2,2
739,2022.0,3.0,18.0,22,25,26,32,40920,16.0,-31.4299,-140.99984,400.9,404.0,34.4533,8.3967,234.97,1.3209309080642622,,3.77911298253888,18.625907419628028,1.023520603345763,2275.2265910154456,2141.222127702728,,,2,22:25:26,2,2,2,2
741,2022.0,3.0,18.0,22,31,09,32,40922,18.0,-31.42996,-140.99982,152.3,153.4,35.149,16.2328,231.94,0.2070215044509452,,0.2529177813811077,0.2792837277026903,1.024048204858034,2329.985789424602,2083.1526929026613,,,2,22:31:09,2,2,2,2
743,2022.0,3.0,18.0,22,32,49,32,40924,20.0,-31.43004,-140.99986,101.6,102.3,35.3563,18.1861,238.2,0.097636660116534,,0.2177297520598709,,1.0242054560310154,2270.13280713549,2070.5485414508016,,,2,22:32:49,2,2,2,2
747,2022.0,3.0,18.0,22,38,23,32,40928,24.0,-31.43001,-140.99984,7.0,7.0,35.1963,23.0005,219.51,0.0576124567799826,,0.1933434990243484,,1.0240840835050016,2328.971615516322,2038.4209536803496,,,2,22:38:23,2,2,2,2
749,2022.0,3.0,23.0,21,28,07,33,40930,2.0,-26.16988,-152.00006,4619.0,4700.6,34.7155,1.3095,195.21,2.277967910830414,,120.69029557754295,32.35261458263435,1.0237194250685862,2399.8754381149424,2278.80196552742,,,2,21:28:07,2,2,2,2
751,2022.0,3.0,23.0,21,32,59,33,40932,4.0,-26.16988,-152.0,4390.0,4465.1,34.7136,1.3304,192.36,2.2975077474851275,,120.69241910736606,32.45718109085389,1.0237179842263948,2376.49762268818,2279.889317392735,,,2,21:32:59,2,2,2,2
756,2022.0,3.0,23.0,21,55,11,33,40937,9.0,-26.1698,-152.00002,3293.6,3341.4,34.6882,1.6153,165.95,2.45189326177183,,126.99439506110956,34.772926071431016,1.0236987225888372,2393.9707726338697,2297.781839597553,,,2,21:55:11,2,2,2,2
760,2022.0,3.0,23.0,22,05,01,33,40941,13.0,-26.16986,-152.00004,2795.4,2832.7,34.6745,1.7626,155.43,2.497830556618914,,128.27048594410363,34.97060465248358,1.0236883335518074,2397.3124821061674,2313.623165556018,,,2,22:05:01,2,2,2,2
761,2022.0,3.0,23.0,22,13,10,33,40942,14.0,-26.1698,-152.0001,2396.0,2425.7,34.6598,1.928,150.21,2.53595570439015,,124.97494494817003,35.450628856825325,1.023677186279675,2396.2134937975343,2312.047266793156,,,2,22:13:10,2,2,2,2
765,2022.0,3.0,23.0,22,18,35,33,40946,18.0,-26.16978,-152.00004,2147.3,2172.6,34.6506,2.02,149.42,2.565279300749601,,121.31446125014853,35.447939827228026,1.0236702098023616,2391.269361726323,2309.70397060329,,,2,22:18:35,2,2,2,2
766,2022.0,3.0,23.0,22,25,24,33,40947,19.0,-26.16976,-152.0,1796.9,1816.6,34.6165,2.3001,153.02,2.4950071730283883,,106.98833029589782,34.868555609593685,1.023644351651305,2378.083461290943,2293.405840799292,,,2,22:25:24,2,2,2,2
769,2022.0,3.0,23.0,22,34,52,33,40950,22.0,-26.16978,-152.0,1299.3,1312.0,34.4799,3.251,164.63,2.4034215993033974,,69.43348220296498,34.332779845984014,1.0235407723359902,2328.673571168684,2256.172967888236,,,2,22:34:52,2,2,2,2
771,2022.0,3.0,23.0,22,44,17,33,40952,24.0,-26.16986,-152.00016,800.1,806.9,34.3165,5.6434,217.48,1.8789996863657896,,16.353062273020207,27.332947595793154,1.0234168818406308,2276.5676444780784,2170.942575794332,,,2,22:44:17,2,2,2,2
776,2022.0,3.0,24.0,08,10,27,33,40957,5.0,-26.17,-152.00018,501.3,505.2,34.4808,8.458,224.79,1.3521679982537944,,4.961205993593041,18.997764975466065,1.0235414547506771,2061.2399355949924,2140.2161012252536,,,4,08:10:27,2,2,2,2
777,2022.0,3.0,24.0,08,15,28,33,40958,6.0,-26.16998,-152.00018,401.7,404.7,34.7176,10.8312,209.65,1.0608358931294086,0.0048841431543711,3.203021080636584,14.564514886334695,1.0237210175801639,2285.799860046077,2136.6117254212213,,,4,08:15:28,2,2,2,2
778,2022.0,3.0,24.0,08,17,52,33,40959,7.0,-26.16996,-152.00018,301.9,304.1,35.107,14.3577,199.4,0.6552629768124759,0.0048827345515087,1.5917714637918563,8.10240971477364,1.0240163472443946,2299.242147272228,2111.0704390681544,,,4,08:17:52,2,2,2,2
779,2022.0,3.0,24.0,08,19,42,33,40960,8.0,-26.16994,-152.00014,252.2,254.0,35.332,16.2898,198.32,0.4618297145931035,0.0058583050476926,0.967596717043902,5.240253865161072,1.024187021869604,2315.644972119612,2102.2854950351784,,,4,08:19:42,2,2,2,2
784,2022.0,3.0,24.0,08,21,39,33,40965,13.0,-26.16994,-152.00014,202.7,204.1,35.4578,17.5331,198.13,0.3456077934647845,0.0107392252206571,0.6599742044694755,3.4824378510985485,1.0242824574384797,2319.0449638097443,2095.451942224293,,,4,08:21:39,2,2,2,2
785,2022.0,3.0,24.0,08,25,21,33,40966,14.0,-26.16996,-152.00014,170.8,172.0,35.5612,18.5447,207.15,0.1991485608637142,0.1151937754015602,0.3934160295493964,1.0728640607314806,1.024360904820225,2324.3355659691283,2085.6529224603664,,,4,08:25:21,2,2,2,2
786,2022.0,3.0,24.0,08,26,48,33,40967,15.0,-26.16996,-152.00014,141.1,142.1,35.5853,19.6781,213.32,0.1640017697536589,0.0205002212192073,0.2830982930271493,0.0273336282922764,1.0243791896413474,2326.9097200591887,2086.040420199167,,,4,08:26:48,2,2,2,2
787,2022.0,3.0,24.0,08,28,06,33,40968,16.0,-26.16996,-152.00018,121.8,122.6,35.5852,20.2064,216.79,0.0868818963639718,,0.2489312760990205,,1.0243791137702016,2321.0587210568565,2060.182239625852,,,4,08:28:06,2,2,2,2
795,2022.0,3.0,24.0,08,34,55,33,40976,24.0,-26.17002,-152.00012,6.6,6.7,35.1737,26.7493,205.85,0.0244124666179066,,0.2372891755260525,,1.0240669405222003,2302.8814553171524,1999.7820011481376,,,4,08:34:55,2,2,2,2
796,2022.0,3.0,25.0,02,56,07,34,40977,1.0,-26.16848,-155.99864,4988.2,5080.5,34.7216,1.1516,206.29,2.21153346736312,,119.21865065868673,31.90996633319393,1.0237240509407426,2362.675364685728,2262.800139789245,2367.368244988536,2279.5205386212797,2,02:56:07,2,2,2,2
797,2022.0,3.0,25.0,03,04,51,34,40978,2.0,-26.16846,-155.9988,4487.7,4565.6,34.7198,1.1656,201.92,2.2594009410899107,,119.38584704631504,32.28120315616008,1.0237226859276396,2371.532398527627,2270.8747620574795,,,2,03:04:51,2,2,2,2
798,2022.0,3.0,25.0,03,13,47,34,40979,3.0,-26.1685,-155.99858,3991.4,4055.9,34.7132,1.3199,191.17,2.327790214510143,,119.9569005129142,32.80787332964232,1.0237176808913924,2374.760130868438,2273.007496446357,,,2,03:13:47,2,2,2,2
799,2022.0,3.0,25.0,03,22,43,34,40980,4.0,-26.16854,-155.9988,3491.7,3544.0,34.6973,1.5552,170.52,2.4430851436977687,,127.4692616898303,34.55876298030375,1.0237056233801878,2392.050948181418,2299.09350042176,,,2,03:22:43,2,2,2,2
800,2022.0,3.0,25.0,03,31,36,34,40981,5.0,-26.16854,-155.9988,2994.7,3036.1,34.6796,1.72,155.28,2.530057372210673,,132.01526774234247,35.48527571541503,1.0236922009942213,2401.512005173356,2318.366651210073,,,2,03:31:36,2,2,2,2
801,2022.0,3.0,25.0,03,38,44,34,40982,6.0,-26.16844,-155.9988,2594.7,2628.1,34.6669,1.8594,150.6,2.567202056752948,,129.0360936379796,35.93203700667568,1.0236825703248114,2397.3010827361586,2316.237794800976,,,2,03:38:44,2,2,2,2
802,2022.0,3.0,25.0,03,44,36,34,40983,7.0,-26.16848,-155.99876,2294.6,2322.4,34.656,1.9791,148.33,2.564292165957012,,124.73889343062196,35.93330401240484,1.0236743046868577,2394.8397393062687,2311.550664547127,,,2,03:44:36,2,2,2,2
